N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,base-width_56-height_56-cin_20-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_40-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_44-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_48-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_52-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_56-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_60-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_64-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_20-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,577051,476699,160563200,5120,83492864,83492864,160563200,8028160,59413504,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,base-width_56-height_56-cin_24-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
